Datum,Viral_Pot,Value_Infectious,Free_Viral,Viralität_in_Proz,Viralität_pro_X,Dunkelziffer,Menschen_mit_Viruskontakt,Geimpfte,Viral_Pot_Plus,Value_Infectious_Plus,Free_Viral_Plus,Viralität_in_Proz_Plus,Viralität_pro_X_Plus,Dunkelziffer_Plus,Menschen_mit_Viruskontakt_Plus,Geimpfte_Plus,Viral_Pot_Opt,Value_Infectious_Opt,Free_Viral_Opt,Viralität_in_Proz_Opt,Viralität_pro_X_Opt,Dunkelziffer_Opt,Menschen_mit_Viruskontakt_Opt,Geimpfte_Opt,Viral_Pot_Pess,Value_Infectious_Pess,Free_Viral_Pess,Viralität_in_Proz_Pess,Viralität_pro_X_Pess,Dunkelziffer_Pess,Menschen_mit_Viruskontakt_Pess,Geimpfte_Pess
2020-06-01,542.54160000000672425813,0.06377379552817560859,405.65160000000673790055,0.00477237176470596096,0.00004772371764705961,2.74300000000000032685,1.837281985666583,0.00000000000000000000,542.54160000000672425813,0.06291414099069414512,410.72160000000673107934,0.00483201882352949069,0.00004832018823529491,2.74300000000000032685,1.8372791836560358,0.00000000000000000000,542.54160000000672425813,0.06377379552817560859,405.65160000000673790055,0.00477237176470596096,0.00004772371764705961,2.74300000000000032685,1.8372791836560358,0.00000000000000000000,542.54160000000672425813,0.06291414099069414512,410.72160000000673107934,0.00483201882352949069,0.00004832018823529491,2.74300000000000032685,1.8372791836560358,0.00000000000000000000
2020-06-02,489.47120000000666095730,0.10796746404104581862,365.54120000000665413609,0.00430048470588243088,0.00004300484705882431,2.71980000000000021743,1.8382010328730283,0.00000000000000000000,489.47120000000666095730,0.10643739366500633292,370.13120000000668596840,0.00435448470588243198,0.00004354484705882432,2.71980000000000021743,1.8381982303187379,0.00000000000000000000,489.47120000000666095730,0.10796746404104581862,365.54120000000665413609,0.00430048470588243088,0.00004300484705882431,2.71980000000000021743,1.8381982303187379,0.00000000000000000000,489.47120000000666095730,0.10643739366500633292,370.13120000000668596840,0.00435448470588243198,0.00004354484705882432,2.71980000000000021743,1.8381982303187379,0.00000000000000000000
2020-06-03,466.00710000000663058017,0.15110948570960666681,335.59710000000660556907,0.00394820117647066635,0.00003948201176470667,2.69660000000000010800,1.8388318509908088,0.00000000000000000000,466.00710000000663058017,0.14881455353241010431,340.42710000000664649633,0.00400502470588243089,0.00004005024705882431,2.69660000000000010800,1.8388290482252994,0.00000000000000000000,466.00710000000663058017,0.15110948570960666681,335.59710000000660556907,0.00394820117647066635,0.00003948201176470667,2.69660000000000010800,1.8388290482252994,0.00000000000000000000,466.00710000000663058017,0.14881455353241010431,340.42710000000664649633,0.00400502470588243089,0.00004005024705882431,2.69660000000000010800,1.8388290482252994,0.00000000000000000000
2020-06-04,430.29510000000658465069,0.13596501169008226584,289.35510000000658692443,0.00340417764705890124,0.00003404177647058901,2.67339999999999999858,1.8390780909229658,0.00000000000000000000,430.29510000000658465069,0.13381281014708379384,294.57510000000655736585,0.00346558941176478312,0.00003465589411764783,2.67339999999999999858,1.8390752882781771,0.00000000000000000000,430.29510000000658465069,0.13596501169008226584,289.35510000000658692443,0.00340417764705890124,0.00003404177647058901,2.67339999999999999858,1.8390752882781771,0.00000000000000000000,430.29510000000658465069,0.13381281014708379384,294.57510000000655736585,0.00346558941176478312,0.00003465589411764783,2.67339999999999999858,1.8390752882781771,0.00000000000000000000
2020-06-05,462.19980000000657582859,0.09965083588577863805,319.63980000000657355486,0.00376046823529419547,0.00003760468235294195,2.65019999999999988916,1.8393633120678685,0.00000000000000000000,462.19980000000657582859,0.09813831689611154929,324.91980000000660311343,0.00382258588235301908,0.00003822585882353019,2.65019999999999988916,1.839360509332687,0.00000000000000000000,462.19980000000657582859,0.09965083588577863805,319.63980000000657355486,0.00376046823529419547,0.00003760468235294195,2.65019999999999988916,1.839360509332687,0.00000000000000000000,462.19980000000657582859,0.09813831689611154929,324.91980000000660311343,0.00382258588235301908,0.00003822585882353019,2.65019999999999988916,1.839360509332687,0.00000000000000000000
2020-06-06,507.63282000000663174433,0.07183012191617367537,367.50282000000663629180,0.00432356258823537228,0.00004323562588235372,2.62699999999999977973,1.8401236986011218,0.00000000000000000000,507.63282000000663174433,0.07085172841027924384,372.69282000000663401806,0.00438462141176478373,0.00004384621411764784,2.62699999999999977973,1.8401208959262516,0.00000000000000000000,507.63282000000663174433,0.07183012191617367537,367.50282000000663629180,0.00432356258823537228,0.00004323562588235372,2.62699999999999977973,1.8401208959262516,0.00000000000000000000,507.63282000000663174433,0.07085172841027924384,372.69282000000663401806,0.00438462141176478373,0.00004384621411764784,2.62699999999999977973,1.8401208959262516,0.00000000000000000000
2020-06-07,587.84502000000668431312,0.09255072766942415430,459.05502000000666384949,0.00540064729411772557,0.00005400647294117725,2.60379999999999967031,1.8400573455708957,0.00000000000000000000,587.84502000000668431312,0.09138450349746131407,463.82502000000670250301,0.00545676494117654926,0.00005456764941176549,2.60379999999999967031,1.8400545435284996,0.00000000000000000000,587.84502000000668431312,0.09255072766942415430,459.05502000000666384949,0.00540064729411772557,0.00005400647294117725,2.60379999999999967031,1.8400545435284996,0.00000000000000000000,587.84502000000668431312,0.09138450349746131407,463.82502000000670250301,0.00545676494117654926,0.00005456764941176549,2.60379999999999967031,1.8400545435284996,0.00000000000000000000
2020-06-08,556.17584000000658761564,0.09816528811027933066,446.82584000000656487828,0.00525677458823537065,0.00005256774588235370,2.58059999999999956088,1.841445025762614,0.00000000000000000000,556.17584000000658761564,0.09696685596258983186,450.87584000000657624696,0.00530442164705890052,0.00005304421647058901,2.58059999999999956088,1.8414422227567049,0.00000000000000000000,556.17584000000658761564,0.09816528811027933066,446.82584000000656487828,0.00525677458823537065,0.00005256774588235370,2.58059999999999956088,1.8414422227567049,0.00000000000000000000,556.17584000000658761564,0.09696685596258983186,450.87584000000657624696,0.00530442164705890052,0.00005304421647058901,2.58059999999999956088,1.8414422227567049,0.00000000000000000000
2020-06-09,521.89930000000651943992,0.14744261760971716368,409.30930000000654445103,0.00481540352941184184,0.00004815403529411842,2.55739999999999945146,1.8416906118136105,0.00000000000000000000,521.89930000000651943992,0.14553725613024645624,413.47930000000650352376,0.00486446235294125257,0.00004864462352941253,2.55739999999999945146,1.8416878096202023,0.00000000000000000000,521.89930000000651943992,0.14744261760971716368,409.30930000000654445103,0.00481540352941184184,0.00004815403529411842,2.55739999999999945146,1.8416878096202023,0.00000000000000000000,521.89930000000651943992,0.14553725613024645624,413.47930000000650352376,0.00486446235294125257,0.00004864462352941253,2.55739999999999945146,1.8416878096202023,0.00000000000000000000
2020-06-10,554.51506000000654239557,0.16334889258221890751,441.11506000000656513294,0.00518958894117654834,0.00005189588941176549,2.53419999999999934204,1.8429786680960563,0.00000000000000000000,554.51506000000654239557,0.16096967825364952298,445.31506000000655376425,0.00523900070588243037,0.00005239000705882430,2.53419999999999934204,1.8429758655416375,0.00000000000000000000,554.51506000000654239557,0.16334889258221890751,441.11506000000656513294,0.00518958894117654834,0.00005189588941176549,2.53419999999999934204,1.8429758655416375,0.00000000000000000000,554.51506000000654239557,0.16096967825364952298,445.31506000000655376425,0.00523900070588243037,0.00005239000705882430,2.53419999999999934204,1.8429758655416375,0.00000000000000000000
